
40AE64,rpl_fseeko,Todo,"""File Seek Function"""
40AF1E,c_strcasecmp,Todo,"""Function Prologue"" or ""Stack Setup"""
40AF96,close_stream,Todo,"""File operations function"""
40B021,get_charset_aliases,Todo,"""Function Prologue"""
40B4FB,locale_charset,Todo,"""langinfo initialization function"""
40B5C9,mmalloca,Todo,Set Variable and Allocate Memory.
40B68C,freea,Todo,"""Function Entry"""
40B765,mb_width_aux,Todo,"""Push-Sub-Wcwidth"""
40B79C,mb_copy,Todo,Function for copying memory or data.
40B83E,is_basic,Todo,"""shift register bit check"""
40B874,mbslen,Todo,"""Function Name"""
40B940,c_isalnum,Todo,Hexadecimal Conversion Function
40B974,c_isalpha,Todo,"""Character validation"""
40B99E,c_isascii,Todo,Function to check integer value limit.
40B9BE,c_isblank,Todo,Input validation function.
40B9E2,c_iscntrl,Todo,Function name: check_value_range
40BA08,c_isdigit,Todo,"""Check input validity function"""
40BA28,c_isgraph,Todo,"""Check Value Range Function"""
40BA48,c_islower,Todo,"""Subtract and Compare Function"""
40BA68,c_isprint,Todo,"""Check Valid Input Range"""
40BA88,c_ispunct,Todo,"""Compare and Modify Integer Value"""
40BAC6,c_isspace,Todo,Function to check input value range.
40BAED,c_isupper,Todo,"""Check if Value is in Range"""
40BB0D,c_isxdigit,Todo,"""VarCompare"" or ""VarCheck"" or ""VarValidation"""
40BB39,c_tolower,Todo,"""Subtract and Compare Function"""
40BB58,c_toupper,Todo,Function Prolog
40BC00,atexit,Todo,Function using atexit and unknown address.
401A80,.perror,Todo,Jump to Memory Address.
402030,.qsort,Todo,"""Compare and Jump Function"""
4020B0,.textdomain,Todo,Set flag and call function.
4020D0,.fclose,Todo,"""Memory Comparison and Function Call"""
4020F6,banner,Todo,"""Function Setup"""
40234B,bind_F12,Todo,Function Prologue
4023C3,getch_fl,Todo,Terminal Input Function.
402638,wait_user,Todo,"""Screen clear function"""
40279D,display_speed,Todo,Function Prologue
402D62,do_keybind,Todo,Function Name: sub_402D90
402ED0,do_tutorial,Todo,"""Stream Printing Function"""
402FEA,do_instruction,Todo,"""Prints Screen Content"""
4030DD,is_error_too_high,Todo,Function with Push and Sprintf/Sscanf
404621,do_clear,Todo,"""Clear Screen Function"""
404686,do_goto,Todo,"""String Manipulation Function"""
40472D,do_query_repeat,Todo,"""Console Print Function"""
4049D8,do_query_simple,Todo,"Function Name: ""ClearLine"""
404B62,do_query,Todo,Function to clear console screen and print text.
404DC1,do_error_max_set,Todo,"Function Name: ""string_compare_and_convert"""
40520A,do_on_failure_label_set,Todo,Function Name: Assembly_Subroutine
405436,parse_file,Todo,Function Name: stream_operations
405714,indent_to,Todo,Function Prologue.
40574B,print_usage_item,Todo,parse_input_function
405A83,print_help,Todo,Function Prologue.
405DDE,parse_cmdline,Todo,Function arguments initialization.
40641F,open_script,Todo,"""File Open function"""
406E2B,do_bell,Todo,"""Print and clean up function"""
406E4B,get_best_speed,Todo,Function Setup or Memory Allocation Function
40717C,put_best_speed,Todo,"""Function with File I/O"""
40737F,node_new,Todo,Allocate Memory Function
4073C0,node_delete,Todo,"""Allocate and free memory function"""
4073F6,append_menu_history,Todo,"""Function Prologue"""
407566,prepare_to_go_back,Todo,Stream Initialization Function.
408199,__update_last_label,Todo,"""Function with string manipulation and memory allocation"""
408208,hash_label,Todo,"""Function"""
40824E,line_is_empty,Todo,"""Push RBP function"""
4082A2,check_script_file_with_current_encoding,Todo,"""Function Setup"""
408346,build_label_index,Todo,Initiate file stream.
4086EE,get_script_line,Todo,parse_input_stream
4088DF,buffer_command,Todo,"""Function Prologue"""
408A07,seek_label,Todo,Stream opening function.
408B86,do_exit,Todo,"""File Close and Screen Clear Function"""
408C26,fatal_error,Todo,Function to Clear and Print Error Messages.
408CF2,widen,Todo,Function setup or String conversion function.
408D6E,convertUTF8ToCurrentEncoding,Todo,_init_iconv_function
408F1E,convertFromUTF8,Todo,"Function name: ""allocate_and_copy_string"""
408FE6,mvwideaddstr,Todo,"""Function to Move Cursor and Call Subroutine"""
40901E,wideaddstr,Todo,"""Function name not provided"""
40908B,wideaddstr_rev,Todo,Function name: set_screen_highlight
4090D8,wideaddch,Todo,Function with no specific name or too specific to determine.
409194,wideaddch_rev,Todo,"""wattr_on/off function"""
4091DE,utf8len,Todo,"""Function Start"" or ""Stack Frame Setup"""
40923C,iswideupper,Todo,"""Stack frame setup and character check"""
40927E,towideupper,Todo,Function with Local Variable Initialization
4092AB,get_widech,Todo,process_input or handle_input.
401650,sub_401650,Todo,"""Jump to and Push CS Address"""
401B70,deregister_tm_clones,Todo,CheckValueInRange
401BF0,.init_proc,Todo,Compare and set byte function
401C10,sub_401C10,Todo,"""Memory Check and Function Execution"""
401C36,bi_init,Todo,Set Value and Check for Non-Negative.
401C72,send_bits,Todo,"""Function with Push and Mov instructions"""
401DDB,bi_reverse,Todo,"""Bit Counting Function"""
401E09,bi_windup,Todo,"""Push and Move Function"""
401F24,copy_block,Todo,"""Push RBP and Variable Manipulation"""
4020E6,lm_init,Todo,"""Function Prologue"""
402294,longest_match,Todo,"""Function Prologue"""
4024DC,fill_window,Todo,"""Memory Allocation Function"""
4027C9,deflate_fast,Todo,Function #1
402BB6,deflate,Todo,Function name not provided.
403172,try_help,Todo,Function that prints error message.
4031A0,help,Todo,Function with printf and puts
4031F1,license,Todo,Print and Compare Function
403249,version,Todo,Function prologue and epilogue.
403269,progerror,Todo,Function with error reporting.
403A9B,input_eof,Todo,"""Function with Push and Move Instructions"""
403AFE,treat_stdin,Todo,"""Function with Push and Mov Instructions"""
403E12,atdir_eq,Todo,"""Memory Comparison Function"""
403E74,atdir_set,Todo,"""Function initialization"" or ""File operation setup"""
4047E7,create_outfile,Todo,Function Initialization or Process Initialization.
4049E6,get_suffix,Todo,Function prologue
404BE2,open_and_stat,Todo,"""Function with variable initialization"""
404CCE,open_input_file,Todo,Function Initialization or Initializing Function
404F21,make_ofname,Todo,Function Name: Push_RBP_SubESP_Call_Strcpy
40513B,discard_input_bytes,Todo,Function prologue
405E2F,do_list,Todo,"""Function Prologue"""
406315,shorten_name,Todo,"""Function"" or ""String Manipulation Function"""
4064CE,check_ofname,Todo,"""Initialize program stack"""
4065D0,do_chown,Todo,Function for changing file ownership.
4065FD,copy_stat,Todo,Function Setup or Stack Setup.
406849,treat_dir,Todo,"""Directory listing function"""
406AC5,install_signal_handlers,Todo,"""sigaction function"""
406CB8,do_exit,Todo,"""Function setup and execution"""
406D05,finish_out,Todo,Function setup and call.
406D2B,remove_output_file,Todo,"""Function Setup"""
406DC4,abort_gzip,Todo,"""Function Call with Parameter Setting"""
406DD7,abort_gzip_signal,Todo,"""Function with Signal Handling"""
407575,huft_free,Todo,Function name: free_and_return
407B2D,inflate_stored,Todo,"""Function Prologue"""
407CFD,inflate_fixed,Todo,"""Function with stack allocation and loops"""
408777,inflate_block,Todo,Function Setup.
4088AB,inflate,Todo,Function prologue
40897E,lzw,Todo,"""Stack initialization and error handling"""
4089DE,ct_init,Todo,Function Entry Prologue
408CC0,init_block,Todo,"""Initialize Array Function"""
408D82,pqdownheap,Todo,"""var_18 to var_8 updates"""
408F60,gen_bitlen,Todo,"""Stack Frame Initialization"""
4092F2,gen_codes,Todo,"""Function Prologue"""
4093EB,build_tree,Todo,"""Function with Stack Manipulation"""
409771,scan_tree,Todo,Function to set variable values
409914,send_tree,Todo,Function Prologue or Stack Frame Set-Up.
409B1E,build_bl_tree,Todo,"""Function with Memory Manipulation"""
409BB0,send_all_trees,Todo,"""Function with Memory Allocation"""
409C5D,flush_block,Todo,FunctionSetup
409EAA,ct_tally,Todo,"""Function Prologue"""
40A0C7,compress_block,Todo,"""Function Prologue"""
40A2FF,set_file_type,Todo,"""Init and Loop Function"""
40A39A,fillbuf,Todo,"""Move and modify stack"" or ""Stack manipulation"""
40A48F,getbits,Todo,"""Function with Push and Mov Instructions"""
40A4C8,init_getbits,Todo,"""Initialize variables"""
40A4F6,make_table,Todo,"""Function Setup"""
40A9C5,read_pt_len,Todo,Function x (or sub_x)
40AB3D,read_c_len,Todo,Function Push Rbp Mov Rsp
40AD06,decode_c,Todo,"""setup stack and variables"""
40AE0A,decode_p,Todo,"""Process Input Function"""
40AECD,huf_decode_start,Todo,"""Function_Setup"""
40AEE3,decode_start,Todo,Function prologue with call and initialization.
40AF03,decode,Todo,"""Function Prologue with Variables Initialization"""
40B056,unlzh,Todo,"""Function Setup"""
40B86C,read_byte,Todo,"""Initiate Stack and Variables"""
40B8C3,read_tree,Todo,Function Initialization
40BA81,build_tree_0,Todo,"""Push RBP Function"""
40BB9B,unpack,Todo,Function prologue.
40BDC0,check_zipfile,Todo,"""stack frame initialization"""
40BFC1,unzip,Todo,Function Prologue.
40C61F,copy,Todo,Function with Memory Allocation and Error Handling.
40C6F1,updcrc,Todo,Function Name: Push RBX and XOR Operation
40C764,clear_bufs,Todo,"""Initialize Memory"""
40C7A4,fill_inbuf,Todo,Function setup or Prologue
40C875,read_buffer,Todo,"""Buffered Input Function"" or ""Read Input Function"""
40C931,write_buffer,Todo,"""Function with Push and Write"""
40C967,flush_outbuf,Todo,"""Function Prologue and Epilogue"""
40C9B5,flush_window,Todo,"""Function Prologue"""
40CA1F,write_buf,Todo,Function Prologue
40CA6D,strlwr,Todo,"""Stack Frame Initialization Function"""
40CAE0,WriteIncludes,Todo,Function prologue.
40CB02,xunlink,Todo,Function to Delete a File.
40CB22,make_simple_name,Todo,"""String manipulation"""
40CB7F,add_envopt,Todo,"""Function with Environmental Variables Parsing"""
40CD07,gzip_error,Todo,"""Print Error Message Function"""
40CD44,xalloc_die,Todo,print_error_message
40CD6D,warning,Todo,Function with Stack Allocation and Error Output.
40CDC6,read_error,Todo,"""Error Printing Function"""
40CE3A,write_error,Todo,"""Error Handling Function"""
40CE88,display_ratio,Todo,"""Stream Conversion Function"""
40CEF5,fprint_off,Todo,"""ASCII to Decimal Conversion Function"""
40D7E5,file_read,Todo,"Function Name: ""Sub_Routine_Name"""
40D855,last_component,Todo,"""String Parsing"" or ""Path Parser"""
40D8BE,base_len,Todo,"""Stack Setup and String Check"""
40D90C,open_safer,Todo,"""File Open Function"""
40DA44,gettime,Todo,"""Stack Timing Function"""
40DABC,openat_safer,Todo,File Open Function.
40DBF6,direntry_cmp_name,Todo,Function Name: Compare Two Strings
40DC31,streamsavedir,Todo,Function initialization or Directory reading.
40DF90,savedir,Todo,"""Directory function"""
40E012,get_stat_atime_ns,Todo,Function Prologue.
40E024,get_stat_ctime_ns,Todo,Function Prologue or Stack Frame Setup.
40E036,get_stat_mtime_ns,Todo,"""Get PE Header Address Function"""
40E048,get_stat_birthtime_ns,Todo,"""Function with local variable initialization"""
40E057,get_stat_atime,Todo,Function name: getDataFromStruct.
40E06D,get_stat_ctime,Todo,"""Get Object Offset"""
40E083,get_stat_mtime,Todo,"""Function Prologue"""
40E099,get_stat_birthtime,Todo,Function Prologue
40E0BB,stat_time_normalize,Todo,"""Function with Local Variables"""
40E0CB,fd_safer,Todo,"""Function to Close File Descriptor"""
40E11B,validate_timespec,Todo,"""Check Input Validity Function"""
40E281,update_timespec,Todo,"""Function with Push, Mov, Sub, and Jmp"""
40E3AA,fdutimens,Todo,Function with File Timestamps Editing.
40E9F2,utimens,Todo,Function Prologue.
40EA19,lutimens,Todo,"""RBX initialization function"""
40ECF6,xnmalloc,Todo,Function for Multiplication with Stack Check
40ED6D,xnrealloc,Todo,"""Function setup and calculation"""
40EDF2,x2nrealloc,Todo,Function prologue.
40EEF3,xcharalloc,Todo,Function prologue.
40EF0D,xmalloc,Todo,"""Memory Allocation Function"" or ""Malloc Wrapper"""
40EF42,xrealloc,Todo,"""Memory Allocation Function"""
40EFA3,x2realloc,Todo,Function Setup or Variable Initialization.
40EFCD,xzalloc,Todo,"""Function to Initialize Memory Block"""
40EFFE,xcalloc,Todo,"""Allocate Memory Function"""
40F086,xmemdup,Todo,Function with Memory Copy and Stack Allocation.
40F0BA,xstrdup,Todo,Function with string operation.
40F0E7,yesno,Todo,"""Input validation function"""
40F132,rpl_fclose,Todo,"""File Error Handling Function"""
40F1EA,rpl_fcntl,Todo,"""Function Prologue"""
40F4D0,clear_ungetc_buffer_preserving_position,Todo,Function Name: checkFlag.
40F504,rpl_fflush,Todo,"""File Input/Output Function"""
40F54F,rpl_fseeko,Todo,"""File seek function"" or ""File position seek"""
40F609,opendir_safer,Todo,"""Open Directory Function"""
40F6D9,dup_safer,Todo,Function with Memory Allocation and Call to sub_40F1EA.
40F780,stat_0,Todo,"""file_stat_function"""
40F790,fstat,Todo,"""FileStat Function"""
40F7A0,lstat,Todo,"""File Stat Request"""
